,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,56830.41612268371,240.6427528,-16.0919509,0.036000000000000004,0.036000000000000004,20.935932,0.0263,g,Q55,20140622095821,56830.41554398,56830.41612268371,100.0,1684650951420140622095821,11642293285,240.64281008372976,-16.091970728886363,-0.19734731207119063,0.03567135655176647,0.20622142708361935,-0.07138399090393932,0.2106077804986855,SKYMAPPER_DR2,198897
