,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,57076.46770833371,108.0370358,0.0119036,0.10199999999999998,0.32300000000000006,20.214241,0.0274,g,Q55,20150223111239,57076.46712963,57076.46770833371,100.0,771232242020150223111239,5795047160,108.03699226565284,0.011895348705577066,0.0022879219056560966,0.13247431401358842,-0.15672364976353492,-0.029704659922565047,0.15951384943292002,SKYMAPPER_DR2,136634
1,57076.46910879371,108.0369789,0.0120832,0.10199999999999998,0.32300000000000006,19.746038,0.0138,r,Q55,20150223111439,57076.46853009,57076.46910879371,100.0,771232242020150223111439,5795047160,108.03699546645488,0.012080887483236585,0.0023215368696140725,0.13247790935854137,0.05963923759964018,-0.008325060348297192,0.06021748192487089,SKYMAPPER_DR2,136634
