,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,57807.69164351371,186.3808941,-6.6004793,0.036000000000000004,0.036000000000000004,20.929256,0.0781,r,Q55,20170223163507,57807.69106481,57807.69164351371,100.0,106624478820170223163507,6675146830,186.38081713871637,-6.600374458017148,-0.15358740212590447,0.06544448401505111,-0.2770606211015547,0.37743113826635977,0.4671216601791571,SKYMAPPER_DR2,282032
