,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,57511.62957176371,205.5228107,-6.8363261,0.036000000000000004,0.036000000000000004,20.552996,0.0215,r,Q55,20160503150542,57511.62899306,57511.62957176371,100.0,1075813812020160503150542,6765441405,205.52273846885936,-6.836313096905392,-0.25975686112708873,0.06890893409055181,-0.2600321063368938,0.04681114058939784,0.26239268645976155,SKYMAPPER_DR2,293898
1,57514.56027777371,204.8076453,-6.645692,0.036000000000000004,0.036000000000000004,20.97379,0.0404,g,Q55,20160506132556,57514.55969907,57514.56027777371,100.0,107571573820160506132556,6765577946,204.80761280650242,-6.645666792314588,-0.24884814844597491,0.06201675636932027,-0.11697659125502469,0.09074766748611296,0.14742929022788173,SKYMAPPER_DR2,293898
