,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,57481.621377313706,207.1500111,-4.0514568,0.036000000000000004,0.036000000000000004,20.407946,0.0114,r,Q55,20160403145355,57481.62079861,57481.621377313706,100.0,1101344372720160403145355,6767367064,207.1500545808125,-4.051521880053012,-0.23115085121132709,0.13448465086936967,0.15653092502816435,-0.23428819084152508,0.28155031038756195,SKYMAPPER_DR2,285159
