,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,57284.56898148371,4.2961779,-0.6475706,0.036000000000000004,0.036000000000000004,20.647184,0.0502,r,Q55,20150919133829,57284.56840278,57284.56898148371,100.0,133490282220150919133829,4740718780,4.296187295768348,-0.6475749447926652,-0.24318178021632572,-0.10633061950867255,0.033824766053669464,-0.01564125359472257,0.03726415795023951,SKYMAPPER_DR2,290267
