,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,58017.542152773705,339.4186658,-7.3105602,0.036000000000000004,0.036000000000000004,20.03871,0.0193,i,Q55,20170921125950,58017.54157407,58017.542152773705,100.0,70339182220170921125950,4883628205,339.4186893713395,-7.3105345324475834,-0.16865520484910007,-0.07246548327989881,0.08485682224090851,0.09240318870062936,0.12498974856137952,SKYMAPPER_DR2,255604
