,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,58188.582638893706,164.5817214,-0.2231891,0.036000000000000004,0.036000000000000004,20.995958,0.0175,r,Q55,20180311135808,58188.58206019,58188.582638893706,100.0,93034756920180311135808,7086523814,164.581609607631,-0.22321284929799817,-0.2526795349335875,0.09949587804014216,-0.40245252833983614,-0.08549747279341657,0.4114309145370694,SKYMAPPER_DR2,278018
