,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,57067.772986113705,208.8496773,-0.0194768,0.036000000000000004,0.036000000000000004,19.363182,0.0875,i,Q55,20150214183215,57067.77240741,57067.772986113705,100.0,1102746443220150214183215,6818430463,208.84973534106152,-0.01949890387938924,0.8146754110781279,1.132030367482465,0.20894782147706792,-0.07957396580126758,0.22358712637813727,SKYMAPPER_DR2,231791
