,mjd,ra_deg,dec_deg,ra_sigma_arcsec,dec_sigma_arcsec,mag,mag_sigma,filter,obscode,exposure_id,exposure_mjd_start,exposure_mjd_mid,exposure_duration,observation_id,healpix_id,pred_ra_deg,pred_dec_deg,pred_vra_degpday,pred_vdec_degpday,delta_ra_arcsec,delta_dec_arcsec,distance_arcsec,dataset_id,orbit_id
0,57998.588483793705,20.7259147,-23.6907647,0.036000000000000004,0.036000000000000004,19.190742,0.0637,i,Q55,20170902140633,57998.58790509,57998.588483793705,100.0,123553372620170902140633,9388883487,20.725950775414574,-23.690806528497717,-0.17432397642998732,-0.45092043038917784,0.1298714924658384,-0.1505825917845982,0.1918820347455643,SKYMAPPER_DR2,105140
